type,quantile,value,target,forecast_date,target_end_date,location
quantile,0.01,0.35109375,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.025,0.61142578125,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.05,0.7181640625,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.1,0.9335937500000001,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.15,1.186328125,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.2,1.32265625,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.25,1.51953125,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.3,1.82578125,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.35,2.1689453125,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.4,2.3062500000000004,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.45,2.5294921875,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.5,2.873046875,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.55,3.3017578125,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.6,3.58515625,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.65,3.9154296875,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.7,4.399218749999999,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.75,5.56640625,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.8,6.460937500000007,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.85,7.54921875,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.9,10.990624999999998,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.95,15.30937499999995,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.975,24.30820312500002,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.99,52.87648437499995,1.0 days ahead  inc death,2021-07-18,2021-07-19,New York State
quantile,0.01,1.819453125,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.025,3.4582031250000003,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.05,4.351171875,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.1,5.765234375,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.15,7.34921875,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.2,8.45234375,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.25,9.724609375,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.3,11.94140625,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.35,14.308593749999998,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.4,16.063281250000003,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.45,17.6353515625,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.5,20.208984375,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.55,23.461328125,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.6,26.404687499999998,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.65,28.6271484375,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.7,32.443359374999986,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.75,41.1025390625,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.8,49.75312500000002,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.85,60.4619140625,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.9,88.2578125,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.95,135.6359374999997,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.975,215.25517578125007,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.99,481.71171874999936,2.0 days ahead  inc death,2021-07-18,2021-07-20,New York State
quantile,0.01,1.819453125,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.025,3.4582031250000003,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.05,4.351171875,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.1,5.765234375,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.15,7.34921875,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.2,8.45234375,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.25,9.724609375,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.3,11.94140625,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.35,14.308593749999998,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.4,16.063281250000003,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.45,17.6353515625,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.5,20.208984375,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.55,23.461328125,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.6,26.404687499999998,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.65,28.6271484375,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.7,32.443359374999986,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.75,41.1025390625,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.8,49.75312500000002,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.85,60.4619140625,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.9,88.2578125,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.95,135.6359374999997,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.975,215.25517578125007,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.99,481.71171874999936,3.0 days ahead  inc death,2021-07-18,2021-07-21,New York State
quantile,0.01,1.819453125,4.0 days ahead  inc death,2021-07-18,2021-07-22,New York State
quantile,0.025,3.4582031250000003,4.0 days ahead  inc death,2021-07-18,2021-07-22,New York State
